MEDICAL_CODE_ID,DESCRIPTION,READ_CODE,SNOMED_CT_CODE,DATABASE
40258,Spontaneous abortion with sepsis,L040011,null,CPRD_GOLD
41783,Incomp spontaneous abortion + delayed/excessive haemorrhage,L041100,null,CPRD_GOLD
42458,Spontaneous abortion unspecified,L040.00,null,CPRD_GOLD
48552,Anembryonic pregnancy,L010.11,null,CPRD_GOLD
48603,Inevitable miscarriage,L040900,null,CPRD_GOLD
50653,Incomp spontaneous abortion with no mention of complication,L041y00,null,CPRD_GOLD
51614,Incomplete inevitable abortion without complication,L044z00,null,CPRD_GOLD
53836,Incomplete inevitable miscarriage without complication,L044z11,null,CPRD_GOLD
55404,Complete inevitable miscarriage without complication,L045z11,null,CPRD_GOLD
56325,Complete spontaneous abortion + no mention of complication,L042y00,null,CPRD_GOLD
56562,Unspecified spontaneous abortion NOS,L040z00,null,CPRD_GOLD
56828,Incomp spontaneous abortion + other specified complication,L041w00,null,CPRD_GOLD
57576,Complete inevitable miscarriage with OS complication,L045y11,null,CPRD_GOLD
63777,Complete inevitable abortion with OS complication,L045y00,null,CPRD_GOLD
64736,Spontaneous misc 8-28 weeks,9535.00,null,CPRD_GOLD
67699,Incomp spontaneous abortion + genital tract/pelvic infection,L041000,null,CPRD_GOLD
68110,Unspecified inevitable abortion without complication,L043z00,null,CPRD_GOLD
68311,Incomplete inevitable abortion with OS complication,L044y00,null,CPRD_GOLD
68938,Unspec spontaneous abortion without mention of complication,L040y00,null,CPRD_GOLD
72307,Unspec spontaneous abortion + genital tract/pelvic infection,L040000,null,CPRD_GOLD
72593,Incomplete inevitable abortion with unspecified complication,L044x00,null,CPRD_GOLD
92284,Incomplete inevitable miscarriage with other specified comp,L044y11,null,CPRD_GOLD
94359,Complete spontaneous abortion + other specified complication,L042w00,null,CPRD_GOLD
94976,Incomplete inevitable miscarriage with unspecified comp,L044x11,null,CPRD_GOLD
96949,Silent miscarriage,L02..12,null,CPRD_GOLD
105470,Unspecified spontaneous abortion with shock,L040500,null,CPRD_GOLD
112917,Incom inev abor complicated by delayed or excessive haemorr,L044100,null,CPRD_GOLD
113517,Incomplete spontaneous abortion with shock,L041500,null,CPRD_GOLD
112450,Complete inev abor comp by genital tract and pelvic infec,L045000,null,CPRD_GOLD
