"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"X769","Intentional self-harm by smoke, fire and flames","X76.9","","ICD10"
"X77","Intentional self-harm by steam, hot vapours and hot objects","X77","","ICD10"
"X770","Intentional self-harm by steam, hot vapours and hot objects","X77.0","","ICD10"
"X771","Intentional self-harm by steam, hot vapours and hot objects","X77.1","","ICD10"
"X772","Intentional self-harm by steam, hot vapours and hot objects","X77.2","","ICD10"
"X773","Intentional self-harm by steam, hot vapours and hot objects","X77.3","","ICD10"
"X774","Intentional self-harm by steam, hot vapours and hot objects","X77.4","","ICD10"
"X775","Intentional self-harm by steam, hot vapours and hot objects","X77.5","","ICD10"
"X776","Intentional self-harm by steam, hot vapours and hot objects","X77.6","","ICD10"
"X777","Intentional self-harm by steam, hot vapours and hot objects","X77.7","","ICD10"
"X778","Intentional self-harm by steam, hot vapours and hot objects","X77.8","","ICD10"
"X779","Intentional self-harm by steam, hot vapours and hot objects","X77.9","","ICD10"
"X78","Intentional self-harm by sharp object","X78","","ICD10"
"X780","Intentional self-harm by sharp object","X78.0","","ICD10"
"X781","Intentional self-harm by sharp object","X78.1","","ICD10"
"X782","Intentional self-harm by sharp object","X78.2","","ICD10"
"X783","Intentional self-harm by sharp object","X78.3","","ICD10"
"X784","Intentional self-harm by sharp object","X78.4","","ICD10"
"X785","Intentional self-harm by sharp object","X78.5","","ICD10"
"X786","Intentional self-harm by sharp object","X78.6","","ICD10"
"X787","Intentional self-harm by sharp object","X78.7","","ICD10"
"X788","Intentional self-harm by sharp object","X78.8","","ICD10"
"X789","Intentional self-harm by sharp object","X78.9","","ICD10"
"X79","Intentional self-harm by blunt object","X79","","ICD10"
"X790","Intentional self-harm by blunt object","X79.0","","ICD10"
"X791","Intentional self-harm by blunt object","X79.1","","ICD10"
"X792","Intentional self-harm by blunt object","X79.2","","ICD10"
"X793","Intentional self-harm by blunt object","X79.3","","ICD10"
"X794","Intentional self-harm by blunt object","X79.4","","ICD10"
"X795","Intentional self-harm by blunt object","X79.5","","ICD10"
"X796","Intentional self-harm by blunt object","X79.6","","ICD10"
"X797","Intentional self-harm by blunt object","X79.7","","ICD10"
"X798","Intentional self-harm by blunt object","X79.8","","ICD10"
"X799","Intentional self-harm by blunt object","X79.9","","ICD10"
"X80","Intentional self-harm by jumping from a high place","X80","","ICD10"
"X800","Intentional self-harm by jumping from a high place","X80.0","","ICD10"
"X801","Intentional self-harm by jumping from a high place","X80.1","","ICD10"
"X802","Intentional self-harm by jumping from a high place","X80.2","","ICD10"
"X803","Intentional self-harm by jumping from a high place","X80.3","","ICD10"
"X804","Intentional self-harm by jumping from a high place","X80.4","","ICD10"
"X805","Intentional self-harm by jumping from a high place","X80.5","","ICD10"
"X806","Intentional self-harm by jumping from a high place","X80.6","","ICD10"
"X807","Intentional self-harm by jumping from a high place","X80.7","","ICD10"
"X808","Intentional self-harm by jumping from a high place","X80.8","","ICD10"
"X809","Intentional self-harm by jumping from a high place","X80.9","","ICD10"
"X81","Intentional self-harm by jumping or lying before moving object","X81","","ICD10"
"X810","Intentional self-harm by jumping or lying before moving object","X81.0","","ICD10"
"X811","Intentional self-harm by jumping or lying before moving object","X81.1","","ICD10"
"X812","Intentional self-harm by jumping or lying before moving object","X81.2","","ICD10"
"X813","Intentional self-harm by jumping or lying before moving object","X81.3","","ICD10"
"X814","Intentional self-harm by jumping or lying before moving object","X81.4","","ICD10"
"X815","Intentional self-harm by jumping or lying before moving object","X81.5","","ICD10"
"X816","Intentional self-harm by jumping or lying before moving object","X81.6","","ICD10"
"X817","Intentional self-harm by jumping or lying before moving object","X81.7","","ICD10"
"X818","Intentional self-harm by jumping or lying before moving object","X81.8","","ICD10"
"X819","Intentional self-harm by jumping or lying before moving object","X81.9","","ICD10"
"X82","Intentional self-harm by crashing of motor vehicle","X82","","ICD10"
"X820","Intentional self-harm by crashing of motor vehicle","X82.0","","ICD10"
"X821","Intentional self-harm by crashing of motor vehicle","X82.1","","ICD10"
"X822","Intentional self-harm by crashing of motor vehicle","X82.2","","ICD10"
"X823","Intentional self-harm by crashing of motor vehicle","X82.3","","ICD10"
"X824","Intentional self-harm by crashing of motor vehicle","X82.4","","ICD10"
"X825","Intentional self-harm by crashing of motor vehicle","X82.5","","ICD10"
"X826","Intentional self-harm by crashing of motor vehicle","X82.6","","ICD10"
"X827","Intentional self-harm by crashing of motor vehicle","X82.7","","ICD10"
"X828","Intentional self-harm by crashing of motor vehicle","X82.8","","ICD10"
"X829","Intentional self-harm by crashing of motor vehicle","X82.9","","ICD10"
"X83","Intentional self-harm by other specified means","X83","","ICD10"
"X830","Intentional self-harm by other specified means","X83.0","","ICD10"
"X831","Intentional self-harm by other specified means","X83.1","","ICD10"
"X832","Intentional self-harm by other specified means","X83.2","","ICD10"
"X833","Intentional self-harm by other specified means","X83.3","","ICD10"
"X834","Intentional self-harm by other specified means","X83.4","","ICD10"
"X835","Intentional self-harm by other specified means","X83.5","","ICD10"
"X836","Intentional self-harm by other specified means","X83.6","","ICD10"
"X837","Intentional self-harm by other specified means","X83.7","","ICD10"
"X838","Intentional self-harm by other specified means","X83.8","","ICD10"
"X839","Intentional self-harm by other specified means","X83.9","","ICD10"
"X84","Intentional self-harm by unspecified means","X84","","ICD10"
"X840","Intentional self-harm by unspecified means","X84.0","","ICD10"
"X841","Intentional self-harm by unspecified means","X84.1","","ICD10"
"X842","Intentional self-harm by unspecified means","X84.2","","ICD10"
"X843","Intentional self-harm by unspecified means","X84.3","","ICD10"
"X844","Intentional self-harm by unspecified means","X84.4","","ICD10"
"X845","Intentional self-harm by unspecified means","X84.5","","ICD10"
"X846","Intentional self-harm by unspecified means","X84.6","","ICD10"
"X847","Intentional self-harm by unspecified means","X84.7","","ICD10"
"X848","Intentional self-harm by unspecified means","X84.8","","ICD10"
"X849","Intentional self-harm by unspecified means","X84.9","","ICD10"
"Y87","Sequelae of intentional self-harm, assault and events of undetermined intent","Y87","","ICD10"
"Y870","Sequelae of intentional self-harm","Y87.0","","ICD10"
