"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"2784351000006119","PVT - Portal vein thrombosis","","17920008","CPRD_AURUM"
"4056971000006118","Thrombosis of cerebral veins","","95455008","CPRD_AURUM"
"4785671000006113","Deep venous thrombosis of the superior mesenteric vein","","197001004","CPRD_AURUM"
"2837991000006111","Thrombosis of transverse sinus","","21258007","CPRD_AURUM"
"7273741000006119","Deep venous thrombosis of peroneal vein","","443210003","CPRD_AURUM"
"6018511000006117","Intracranial thrombophlebitis","","312586003","CPRD_AURUM"
"8361011000006114","Unprovoked DVT (deep vein thrombosis)","","978421000000101","CPRD_AURUM"
"4768601000006110","Thrombophlebitis of cavernous venous sinus","","192770001","CPRD_AURUM"
"7098321000006117","Venous thromboembolic disease","","429098002","CPRD_AURUM"
"2837981000006113","Thrombosis of lateral venous sinus","","21258007","CPRD_AURUM"
"3962581000006110","Thrombosis of cavernous venous sinus","","89980009","CPRD_AURUM"
"4403261000006113","DVT - Deep vein thrombosis","","128053003","CPRD_AURUM"
"6694761000006110","Deep venous thrombosis of leg","","404223003","CPRD_AURUM"
"6694751000006113","DVT - Deep vein thrombosis of lower limb","","404223003","CPRD_AURUM"
"5992311000006119","Thrombosis of vein of lower limb","","309735004","CPRD_AURUM"
"2838001000006118","Cerebral venous thrombosis of lateral sinus","","21258007","CPRD_AURUM"
"12102801000006113","Thrombophlebitis of dorsal venous arch of foot","","770111009","CPRD_AURUM"
"12719591000006119","Embolus of vein NOS","","587851000000108","CPRD_AURUM"
"12728641000006110","Thrombosis of vein NOS","","690131000000103","CPRD_AURUM"
"12759341000006113","Embolism of vein NOS","","587851000000108","CPRD_AURUM"
"884731000006110","Deep venous thrombosis - leg","G801.99","266267005","CPRD_AURUM"
"2795114019","Thrombosis of subclavian vein","G825.00","438647008","CPRD_AURUM"
"296950015","Thrombophlebitis lateral venous sinus","F053200","192772009","CPRD_AURUM"
"300711017","Embolism and thrombosis of the renal vein","G823.00","195438008","CPRD_AURUM"
"30273012","Portal vein thrombosis","G81..00","17920008","CPRD_AURUM"
"300697014","Phlebitis and thrombophlebitis of the iliac vein NOS","G80y800","276494008","CPRD_AURUM"
"1222321017","Embolism of vein NOS","G82z011","234049002","CPRD_AURUM"
"122561000006118","Stuart-Brass syndrome","G820.12","82385007","CPRD_AURUM"
"2725621000006114","Embolism of intracranial venous sinus","","14246007","CPRD_AURUM"
"5059381000006115","Embolus of vein","","234049002","CPRD_AURUM"
"6694771000006115","Deep venous thrombosis of lower limb","","404223003","CPRD_AURUM"
"300681016","Deep vein phlebitis and thrombophlebitis of the leg NOS","G801z00","266267005","CPRD_AURUM"
"300975010","[X]Embolism and thrombosis of other specified veins","Gyu8200","234049002","CPRD_AURUM"
"2488341000000112","Unprovoked deep vein thrombosis","G801H00","978421000000101","CPRD_AURUM"
"989221000006110","Deep venous thrombosis - leg","G801D99","404223003","CPRD_AURUM"
"1235913017","Cerebral vein thrombosis","G67A.00","95455008","CPRD_AURUM"
"395801015","Deep vein phlebitis and thrombophlebitis of the leg","G801.00","266267005","CPRD_AURUM"
"412645018","Phlebitis and/or thrombophlebitis of iliac vein","G80y.11","276494008","CPRD_AURUM"
"296939018","Thrombosis transverse sinus","F051300","192761004","CPRD_AURUM"
"884741000006117","Venous embolism NOS","G82z099","587851000000108","CPRD_AURUM"
"100721000006111","Thrombosis of central nervous system venous sinuses","F051.00","192759008","CPRD_AURUM"
"586241000006116","Nonpyogenic venous sinus thrombosis","G676.00","195229008","CPRD_AURUM"
"1119161000000115","Deep vein thrombosis of peroneal vein","G801F00","443210003","CPRD_AURUM"
"2784341000006116","Deep vein thrombosis of portal vein","","17920008","CPRD_AURUM"
"6694741000006111","Deep venous thrombosis of lower extremity","","404223003","CPRD_AURUM"
"296951016","Thrombophlebitis of central nervous system venous sinus NOS","F053z00","312586003","CPRD_AURUM"
"300714013","Embolus of vein NOS","G82z000","234049002","CPRD_AURUM"
"2234621000000111","Thrombosis of vein of transplanted kidney","SP08a00","864311000000105","CPRD_AURUM"
"8361031000006115","Provoked DVT (deep vein thrombosis)","","978441000000108","CPRD_AURUM"
"2162422011","Deep vein thrombosis of lower limb","G801D00","404223003","CPRD_AURUM"
"296933017","Embolism superior longitudinal sinus","F050100","192755002","CPRD_AURUM"
"296935012","Embolism transverse sinus","F050300","192757005","CPRD_AURUM"
"296949015","Thrombophlebitis of superior longitudinal venous sinus","F053100","192771002","CPRD_AURUM"
"300673017","Thrombophlebitis of the popliteal vein","G801700","195411001","CPRD_AURUM"
"300692015","Thrombophlebitis of the internal iliac vein","G80y500","195426004","CPRD_AURUM"
"2162149016","Deep vein thrombosis","G801.11","128053003","CPRD_AURUM"
"420621000006111","[X]Phlebitis+thrombophlebitis/oth deep vessls/low extremites","Gyu8000","195394007","CPRD_AURUM"
"300675012","Thrombophlebitis of the dorsalis pedis vein","G801900","770111009","CPRD_AURUM"
"3840171000006117","Budd Chiari syndrome","","82385007","CPRD_AURUM"
"7665071000006116","Recurrent DVT (deep vein thrombosis)","","710167004","CPRD_AURUM"
"884751000006115","Venous thrombosis NOS","G82z199","690131000000103","CPRD_AURUM"
"3648391000006110","Sagittal sinus thrombosis","","70607008","CPRD_AURUM"
"5836951000006117","Intracranial venous thrombosis","","297157005","CPRD_AURUM"
"7078581000006116","Deep venous thrombosis of deep femoral vein","","427775006","CPRD_AURUM"
"2765831000006118","Deep thrombophlebitis","","16750002","CPRD_AURUM"
"5653441000006111","Brachiocephalic vein thrombosis","","281597009","CPRD_AURUM"
"3648381000006112","Thrombosis of superior sagittal sinus","","70607008","CPRD_AURUM"
"7966351000006118","Acute deep vein thrombosis of lower limb","","651000119108","CPRD_AURUM"
"8041581000006116","Acute deep venous thrombosis of femoral vein","","132291000119106","CPRD_AURUM"
"8041571000006119","Acute deep venous thrombosis","","132281000119108","CPRD_AURUM"
"2730141000006117","Splenic vein thrombosis","","14534009","CPRD_AURUM"
"7078601000006114","Deep venous thrombosis of the popliteal vein","","427776007","CPRD_AURUM"
"5059301000006112","Iliofemoral deep vein thrombosis","","234044007","CPRD_AURUM"
"6018501000006115","Venous thrombosis, phlebitis and thrombophlebitis","","312585004","CPRD_AURUM"
"8042511000006119","Acute deep venous thrombosis of internal jugular vein","","135001000119100","CPRD_AURUM"
"5059271000006110","Thrombosis of vein of lower leg","","234043001","CPRD_AURUM"
"4056781000006117","Thrombosis of pelvic vein","","95448006","CPRD_AURUM"
"3636257010","Iliac vein thrombosis","","762256003","CPRD_AURUM"
"5011651000006111","Cerebral venous thrombosis of sigmoid sinus","","230721009","CPRD_AURUM"
"12107691000006119","Acute deep vein thrombosis of left iliac vein","","293491000119107","CPRD_AURUM"
"2751261000006119","Renal vein thrombosis","","15842009","CPRD_AURUM"
"3636258017","Thrombosis of iliac vein","","762256003","CPRD_AURUM"
"3123551000006116","Hepatic vein thrombosis","","38739001","CPRD_AURUM"
"5011661000006113","Cerebral venous thrombosis of cortical vein","","230722002","CPRD_AURUM"
"5059251000006117","Inferior mesenteric vein thrombosis","","234041004","CPRD_AURUM"
"5059321000006119","Ileofemoral deep vein thrombosis","","234044007","CPRD_AURUM"
"5912511000006114","Septic thrombophlebitis of sagittal sinus","","302880005","CPRD_AURUM"
"6018491000006111","Thrombosis of vein of trunk","","312584000","CPRD_AURUM"
"7078591000006118","Thrombosis of the popliteal vein","","427776007","CPRD_AURUM"
"8041601000006114","Acute deep venous thrombosis of ileofemoral vein","","132301000119107","CPRD_AURUM"
"12126881000006110","Right lower limb vein thrombophlebitis","","16014471000119104","CPRD_AURUM"
"12126891000006112","Thrombophlebitis of vein of right lower limb","","16014471000119104","CPRD_AURUM"
"12127261000006118","Thrombophlebitis of right jugular vein","","16025591000119108","CPRD_AURUM"
"13949481000006112","Deep vein thrombosis of lower extremity due to intravenous drug use","","860699005","CPRD_AURUM"
"14194181000006112","Acute DVT (deep vein thrombosis) of left peroneal vein","","46557031000119104","CPRD_AURUM"
"14194871000006116","Acute DVT (deep vein thrombosis) of right peroneal vein","","843433951000119040","CPRD_AURUM"
