"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"8328271000006113","SCPE (Surveillance of Cerebral Palsy in Europe) predominant pattern classification A.1.3 - disorder of organisation","","914701000000101","CPRD_AURUM"
"8307581000006117","GMFCS (Gross Motor Function Classification System) for Cerebral Palsy level I","","881521000000108","CPRD_AURUM"
"5012341000006110","Spastic infantile paralysis","","230773005","CPRD_AURUM"
"72531016","Congenital hemiplegia","F231.00","1593000","CPRD_AURUM"
"297239016","Congenital cerebral palsy NOS","F23z.00","128188000","CPRD_AURUM"
"8328461000006117","SCPE (Surveillance of Cerebral Palsy in Europe) predominant pattern classification B.1 - periventricular leucomalacia","","914871000000104","CPRD_AURUM"
"411453017","Congenital cerebral palsy","F23..00","128188000","CPRD_AURUM"
"345779013","Congenital spastic foot","F233.11","230779009","CPRD_AURUM"
"27369019","Double athetosis","F137100","16171003","CPRD_AURUM"
"8328171000006118","SCPE (Surveillance of Cerebral Palsy in Europe) predominant pattern classification B - predominant white matter injury","","914431000000104","CPRD_AURUM"
"5012321000006115","Pyramidal cerebral palsy","","230773005","CPRD_AURUM"
"3200341000006112","Hemiplegic cerebral palsy","","43486001","CPRD_AURUM"
"7557971000006114","Bilateral spastic cerebral palsy","","702319000","CPRD_AURUM"
"7557921000006113","Dystonic cerebral palsy","","702315006","CPRD_AURUM"
"3200351000006114","Congenital hemiplegia","","43486001","CPRD_AURUM"
"5012421000006114","Dystonic/rigid cerebral palsy","","230781006","CPRD_AURUM"
